CustomerID,Age,Tenure_Months,Monthly_Charges,Contract_Type,Tech_Support,Churn
1722,32,15,54.124444975772064,Month-to-month,No,0
1723,26,61,64.41834068783666,One year,Yes,0
1724,32,21,87.55867735674389,Month-to-month,Yes,0
1725,66,46,70.88940700698802,Month-to-month,Yes,0
1726,41,69,106.14456860213242,Month-to-month,No,1
1727,21,6,106.60356750457565,Month-to-month,No,1
1728,29,38,20.991069549115366,Two year,Yes,0
1729,54,62,97.80463064831991,One year,No,1
1730,54,62,66.07336002416739,Two year,Yes,0
1731,60,46,118.88405413036631,Month-to-month,No,0
1732,23,13,68.32320758754352,Month-to-month,Yes,0
1733,56,3,118.68959453882975,Month-to-month,No,1
1734,63,6,95.45693612057366,Month-to-month,No,1
1735,41,8,44.86048846133063,Month-to-month,No,1
1736,28,44,73.83949792869578,One year,Yes,0
1737,30,33,119.21356394785828,Two year,No,0
1738,51,50,105.75306077519237,Two year,No,0
1739,42,11,29.73668937912211,Month-to-month,Yes,0
1740,24,28,90.6371996809996,Two year,No,0
1741,69,70,54.5579585870813,Month-to-month,Yes,0
1742,21,41,20.698226188034813,Month-to-month,Yes,0
1743,25,16,60.34809690269996,Two year,Yes,0
1744,37,68,43.475442172497125,One year,No,0
1745,46,48,101.88692705204716,Month-to-month,No,1
1746,68,56,53.733060884576545,Month-to-month,No,0
1747,62,64,102.7523693953817,Month-to-month,Yes,0
1748,63,59,20.059793883479532,One year,No,0
1749,27,62,50.78191500261191,Month-to-month,Yes,0
1750,60,11,44.116521430776196,Two year,No,1
1751,51,18,43.3567361068611,Month-to-month,No,0
1752,43,19,26.81866197654627,Month-to-month,Yes,1
1753,58,55,38.71242704105018,Month-to-month,No,0
1754,66,26,75.554956988562,One year,No,0
1755,20,6,49.13610728377445,Month-to-month,No,0
1756,23,4,61.73947823291479,One year,No,1
1757,22,29,57.68668803471885,Two year,No,0
1758,22,59,107.59049249998945,Two year,No,0
1759,64,17,110.52989990105155,Two year,No,0
1760,40,43,69.295697165586,Two year,Yes,0
1761,66,66,53.01559503156044,One year,No,0
1762,26,34,30.680070400236364,Two year,No,0
1763,52,8,115.3402879382095,Month-to-month,Yes,1
1764,37,13,26.022694490029746,Month-to-month,Yes,1
1765,66,8,49.76502775682805,Month-to-month,No,1
1766,59,65,49.80662011700041,Month-to-month,No,0
1767,52,43,52.04012861402149,Month-to-month,No,0
1768,67,39,36.42868432724093,Two year,Yes,0
1769,35,59,98.31614309236971,Month-to-month,No,1
1770,34,44,32.24978619659892,Month-to-month,Yes,0
1771,41,9,83.49066591531627,One year,No,1
1772,20,37,32.38460267058174,Month-to-month,No,0
1773,49,36,27.053563759295656,Month-to-month,Yes,1
1774,52,28,110.94295036858765,Month-to-month,No,1
1775,55,42,39.01287663187057,Month-to-month,No,1
1776,30,43,102.12501545597043,Month-to-month,No,0
1777,64,42,74.46308711071359,One year,No,0
1778,42,66,27.78565196087696,One year,No,0
1779,26,55,115.54481914380675,Month-to-month,No,1
1780,21,48,44.696116699189254,Month-to-month,Yes,0
1781,31,22,105.96453453526065,Month-to-month,Yes,0
1782,54,27,36.88100057845642,One year,Yes,0
1783,51,67,105.39428821418528,Month-to-month,No,0
1784,28,13,21.3228812905294,Month-to-month,No,0
1785,58,45,71.17804565694806,One year,No,0
1786,20,10,96.94425794215569,Month-to-month,No,1
1787,45,9,113.47955174927833,Month-to-month,No,1
1788,46,54,110.92021362064871,Month-to-month,No,0
1789,26,27,101.96248695476449,Two year,No,0
1790,20,34,108.8191349661304,Two year,No,0
1791,42,1,39.92196858370765,One year,No,0
1792,51,32,48.41842957117288,Month-to-month,Yes,0
1793,29,71,48.89685249210585,One year,No,0
1794,59,67,57.70539310016988,Two year,Yes,0
1795,26,20,59.33206703851887,Two year,Yes,0
1796,32,35,74.45553246546754,Month-to-month,No,1
1797,57,17,35.98797633664414,Two year,No,0
1798,42,18,89.12466637859893,Month-to-month,No,1
1799,22,45,36.75665393045065,Month-to-month,No,1
1800,28,53,51.03084821045475,One year,No,0
1801,51,68,70.33451306061541,Month-to-month,Yes,0
1802,41,65,99.64405615234773,Two year,No,0
1803,32,1,93.94692332387272,Month-to-month,No,1
1804,55,58,84.55343564105223,One year,No,0
1805,25,26,35.577326058017015,Two year,No,0
1806,22,20,74.70453456155778,Two year,No,0
1807,65,10,28.744650179988547,Month-to-month,Yes,1
1808,43,59,57.73631767966508,Month-to-month,No,0
1809,35,41,61.35165302899592,One year,No,0
1810,23,5,23.981143944575383,Month-to-month,No,1
1811,54,65,47.39880994699718,Two year,Yes,0
1812,65,17,115.56494672664894,Two year,No,1
1813,30,22,115.36326078296895,Month-to-month,No,1
1814,45,41,55.23270542525393,Month-to-month,Yes,1
1815,22,68,24.310010894832406,Month-to-month,No,0
1816,30,69,37.90949393281815,Two year,Yes,0
1817,34,11,59.221779343354015,Month-to-month,No,0
1818,67,56,114.77796979692297,Month-to-month,No,1
1819,57,51,34.11990635371849,Month-to-month,No,1
1820,62,21,96.35158436682123,One year,No,1
1821,49,26,30.868253937469206,Month-to-month,Yes,0
1822,46,19,118.12575773912768,Month-to-month,No,1
1823,68,60,58.161649910913496,Two year,No,0
1824,20,71,97.5234538899056,Two year,Yes,0
1825,57,47,54.259108281113186,One year,No,0
1826,51,71,82.76688771588087,Month-to-month,No,1
1827,57,26,39.20160847400368,Month-to-month,Yes,0
1828,44,40,34.60210192969625,One year,Yes,0
1829,30,5,113.80641395681313,Month-to-month,Yes,1
1830,62,21,111.76472779044335,Two year,No,1
1831,50,4,108.74689402128824,One year,No,0
1832,23,23,82.54334501665934,Month-to-month,No,0
1833,41,15,100.82682112162783,Two year,No,0
1834,36,8,26.90369369113749,Two year,No,0
1835,33,41,53.47890418906792,Month-to-month,No,0
1836,57,19,51.37031247571562,One year,Yes,0
1837,45,46,83.56453219526132,Month-to-month,No,0
1838,50,28,55.59577734706405,Month-to-month,No,0
1839,65,68,34.85067816436808,Month-to-month,No,1
1840,58,15,79.64670754135437,One year,No,0
1841,30,37,101.43839206690815,Two year,No,0
1842,60,1,58.21234944599732,One year,No,0
1843,62,67,33.226871509848166,Month-to-month,Yes,0
1844,42,24,39.668819731282305,One year,No,0
1845,59,27,43.748330516938395,Month-to-month,Yes,0
1846,53,40,49.989759299453624,Two year,No,0
1847,44,63,84.27950705063091,Month-to-month,Yes,0
1848,55,61,80.09454845377189,Month-to-month,Yes,0
1849,24,36,89.60798615670392,Month-to-month,No,1
1850,22,24,56.25019845315131,One year,No,0
1851,60,24,102.39976518799783,Month-to-month,Yes,1
1852,62,4,40.40876611557603,One year,No,0
1853,68,67,66.90407475181539,Month-to-month,No,0
1854,48,34,100.09387215414303,Month-to-month,Yes,0
1855,40,57,38.015864773261924,Month-to-month,No,1
1856,59,49,30.986311374078294,Two year,No,0
1857,27,53,108.36839676879897,Two year,No,0
1858,49,23,54.29296627591959,Month-to-month,No,0
1859,60,69,88.3870124909032,Month-to-month,No,1
1860,47,53,22.53486042639385,Month-to-month,No,1
1861,56,62,89.00468884094497,One year,Yes,0
1862,48,41,51.61013115469705,Month-to-month,Yes,1
1863,35,57,25.574085358744174,Two year,No,0
1864,53,60,80.9812761548117,Two year,No,1
1865,19,54,44.08038160731732,Month-to-month,No,0
1866,31,70,58.680724205188,Month-to-month,Yes,0
1867,30,57,28.05808122865136,Two year,Yes,0
1868,46,10,34.716325109494534,Two year,No,0
1869,29,40,49.797723549584376,Month-to-month,No,0
1870,56,7,28.975950056015712,Month-to-month,Yes,0
1871,19,38,111.08262646863152,Month-to-month,No,1
1872,49,61,20.604704318397843,Month-to-month,No,0
1873,30,3,68.38602188643114,Month-to-month,No,1
1874,63,51,32.32474581325515,Month-to-month,No,1
1875,44,47,50.76790894779485,One year,No,0
1876,66,68,112.60595598182655,Month-to-month,No,0
1877,58,38,36.16945532739869,Month-to-month,No,0
1878,34,36,116.58323197183326,Month-to-month,No,1
1879,57,41,40.57943769894217,Two year,No,0
1880,48,69,94.15661084668295,Two year,No,1
1881,51,13,74.66772648973117,Month-to-month,No,0
1882,41,58,108.44787275967592,Month-to-month,No,1
1883,62,50,75.3993255503131,Two year,No,0
1884,52,30,73.45592191563087,Month-to-month,No,0
1885,65,62,39.54580003683999,Month-to-month,Yes,1
1886,23,25,36.62293620516587,Month-to-month,Yes,1
1887,36,27,111.64891511155142,Month-to-month,No,1
1888,47,51,52.78381988500341,Month-to-month,No,0
1889,24,57,57.20822549628959,Two year,No,0
1890,27,47,95.98236584283885,One year,No,0
1891,58,39,53.882348242280734,Month-to-month,No,0
1892,49,16,115.20624466390028,Two year,No,0
1893,51,22,93.79277689988002,Month-to-month,Yes,0
1894,45,54,79.742924257342,Month-to-month,No,0
1895,32,21,108.08951605447525,One year,No,0
1896,47,16,24.960590834948277,One year,Yes,0
1897,54,59,45.70626921892087,Month-to-month,No,0
1898,46,31,66.50363342209099,Month-to-month,No,1
1899,39,42,42.6978539471521,One year,Yes,0
1900,21,32,94.39051873021519,One year,Yes,0
1901,37,59,111.92080310537251,One year,No,1
1902,49,34,62.37701199309234,Month-to-month,No,1
1903,53,9,54.2132600111895,Month-to-month,Yes,0
1904,67,11,116.15507321375662,Month-to-month,Yes,1
1905,21,10,64.48524328275408,Month-to-month,No,0
1906,44,17,68.90484004492832,Two year,No,0
1907,34,68,55.164987234190534,Month-to-month,No,0
1908,29,48,110.95484730121383,Month-to-month,Yes,1
1909,39,52,76.89554832818507,One year,No,0
1910,34,25,96.21745871816447,Month-to-month,No,1
1911,27,21,101.18067183508863,Month-to-month,No,1
1912,18,65,54.18490419172582,Two year,No,0
1913,39,63,63.369433132038004,Two year,No,0
1914,43,51,104.84717744062647,One year,No,0
1915,35,36,56.32553516758102,Month-to-month,No,0
1916,67,66,99.39351334518513,One year,No,0
1917,31,15,114.09923225744372,One year,No,0
1918,64,39,82.32103730680069,Month-to-month,No,1
1919,46,70,94.16272874518889,Month-to-month,No,0
1920,29,1,100.50973120411349,Two year,Yes,0
1921,53,23,104.50396488966425,Month-to-month,No,0
1922,52,39,59.505333785679596,One year,Yes,0
1923,69,57,25.126345917599817,Month-to-month,No,1
1924,29,34,60.187627123673956,Month-to-month,Yes,0
1925,24,41,87.37562297840898,Month-to-month,No,1
1926,46,13,65.03503857807928,Two year,No,0
1927,28,70,94.89631508603985,Month-to-month,No,0
1928,50,6,55.69824294686639,One year,No,0
1929,23,52,83.47441411040296,One year,No,0
1930,64,3,38.641980485397454,One year,No,0
1931,32,63,94.93694366449569,Two year,No,1
1932,49,49,74.56959688130259,One year,Yes,0
1933,68,47,40.40643885466006,Month-to-month,No,0
1934,28,55,49.191117349780725,Two year,No,0
1935,40,64,94.86087085818323,One year,Yes,0
1936,43,65,68.26012356615206,Month-to-month,No,1
1937,51,67,41.603144039307224,Month-to-month,No,0
1938,63,15,116.72711903702977,Two year,No,0
1939,51,32,91.51250198168879,Month-to-month,No,1
1940,46,68,115.71348325397962,One year,No,0
1941,21,18,62.71050453603432,Month-to-month,Yes,0
1942,34,43,67.51003406917205,Month-to-month,Yes,0
1943,52,35,109.79552161850192,One year,No,1
1944,30,58,72.50493402453847,Month-to-month,Yes,0
1945,58,33,90.72789119056672,Month-to-month,Yes,1
1946,56,14,45.217287749552995,One year,No,0
1947,32,34,64.67264687026406,Month-to-month,No,0
1948,46,61,32.34498658103551,One year,No,0
1949,46,4,40.59800358769617,Two year,No,1
1950,28,59,20.09434152676311,One year,No,0
1951,69,29,23.926505164866022,Month-to-month,No,0
1952,49,6,117.72838231769293,Month-to-month,No,1
1953,19,49,44.23536951367623,One year,No,0
1954,64,40,86.33107095040019,Two year,No,1
1955,31,65,103.90996987996115,Two year,No,0
1956,37,69,75.06604592365642,Two year,Yes,0
1957,39,27,35.31445000839562,Month-to-month,No,0
1958,28,6,92.81164373361663,Month-to-month,No,1
1959,44,13,80.0251410099583,Month-to-month,No,1
1960,20,64,93.12505893473751,Month-to-month,No,0
1961,34,62,96.97466228570872,Month-to-month,No,0
1962,61,19,117.54103676847451,Two year,Yes,0
1963,45,43,77.356328002671,Month-to-month,Yes,0
1964,46,20,54.164111269060186,Month-to-month,No,1
1965,38,68,84.8464556900237,Month-to-month,No,1
1966,64,44,26.844070924262613,Two year,Yes,0
1967,33,23,109.73973183215863,One year,No,0
1968,54,2,31.93810113381968,One year,Yes,1
1969,37,22,52.784283788581824,Two year,No,0
1970,23,57,101.57453806261209,Month-to-month,Yes,0
1971,36,7,79.73123783307119,One year,No,0
1972,22,56,59.363552027744205,Month-to-month,No,0
1973,20,67,67.34356593750215,Month-to-month,No,0
1974,18,16,105.45473932021804,Two year,No,0
1975,55,51,54.00043860598922,One year,No,0
1976,32,12,106.96496848121713,Month-to-month,No,1
1977,51,53,28.81344309766915,Month-to-month,No,1
1978,52,5,97.67984372086308,One year,No,0
1979,66,27,104.75476330547363,Month-to-month,No,0
1980,42,12,38.181765283733874,Month-to-month,No,1
1981,41,17,63.03465323722004,Month-to-month,No,0
1982,29,6,36.54997746636556,Month-to-month,Yes,1
1983,35,5,90.66041289942177,Two year,No,0
1984,32,57,73.53477680616567,Month-to-month,Yes,1
1985,61,28,83.5323346708321,Month-to-month,Yes,0
1986,33,69,39.64869669562111,One year,Yes,0
1987,44,59,41.17458620524195,Two year,Yes,0
1988,25,33,24.149732550990635,Month-to-month,Yes,0
1989,63,62,52.20675351957297,Month-to-month,No,1
1990,42,50,75.97446613336749,Month-to-month,Yes,0
1991,34,19,105.79349139973289,One year,No,1
1992,46,69,86.69274474586807,One year,Yes,0
1993,25,66,63.53963233997514,Two year,No,0
1994,32,47,115.31201143941378,Two year,No,1
1995,44,39,91.92452005758318,One year,No,0
1996,63,68,113.016520286255,One year,No,0
1997,67,33,72.75879732721657,Month-to-month,No,0
1998,69,13,45.890427479313956,Month-to-month,No,0
1999,24,54,25.2826686364722,Two year,Yes,0
2000,20,7,92.60848514838504,Month-to-month,No,1
