customer_id,tenure_months,billing_amount,support_tickets,sla_breaches,active_days,Churn
CUST-1714,2,26.649526730651694,6,2,12,1
CUST-1715,49,71.71314732078277,9,3,23,1
CUST-1716,4,86.52196812491111,1,2,19,0
CUST-1717,7,82.82825704562228,6,1,13,0
CUST-1718,39,69.76193305239528,6,1,7,0
CUST-1719,13,129.08905904919783,4,0,25,0
CUST-1720,31,38.892470014665534,8,3,10,1
CUST-1721,71,85.74057669157861,2,3,30,0
CUST-1722,63,28.065384204352057,3,0,10,0
CUST-1723,56,29.250238254128266,0,1,2,0
CUST-1724,42,94.60256045802252,5,1,14,0
CUST-1725,61,93.58239523541673,3,1,13,0
CUST-1726,42,134.1443566697794,0,1,22,0
CUST-1727,56,92.52357783580952,1,2,29,0
CUST-1728,36,144.77283265263054,2,3,6,1
CUST-1729,68,26.33033029199087,8,3,9,0
CUST-1730,7,32.740999021496336,7,1,13,1
CUST-1731,54,25.72856200414958,6,1,9,0
CUST-1732,1,44.085990543360204,3,1,13,0
CUST-1733,44,90.36511442241816,0,3,5,1
CUST-1734,45,103.92438358556564,7,3,14,0
CUST-1735,47,25.926070533326943,3,1,5,0
CUST-1736,13,142.97621567992792,2,2,9,0
CUST-1737,22,129.48149896454953,8,0,8,1
CUST-1738,21,58.55962268042211,9,0,7,0
CUST-1739,9,30.034378929440834,3,0,8,1
CUST-1740,26,42.08531951847745,3,3,22,1
CUST-1741,9,36.50277378814645,8,3,3,1
CUST-1742,15,36.026891308863085,1,0,23,0
CUST-1743,10,87.41301952654541,4,0,24,0
CUST-1744,42,51.96016752414204,3,2,15,0
CUST-1745,24,66.55816314878878,8,3,8,1
CUST-1746,49,148.63569333996193,4,3,1,0
CUST-1747,26,108.96085236029482,8,0,7,1
CUST-1748,37,143.3674867161102,8,2,19,1
CUST-1749,68,38.53235215430503,1,2,2,1
CUST-1750,50,69.678131728234,8,0,14,0
CUST-1751,24,92.11513442670605,2,0,18,0
CUST-1752,19,29.97854804553594,3,3,30,1
CUST-1753,60,20.54436767163452,0,0,15,0
CUST-1754,39,107.15646339359928,0,1,14,0
CUST-1755,18,103.43653718418659,0,2,24,0
CUST-1756,19,73.40254529994954,8,0,25,1
CUST-1757,36,83.65372988416425,7,1,19,0
CUST-1758,55,74.00759007697164,4,2,30,0
CUST-1759,69,23.120655829835552,4,1,19,0
CUST-1760,47,63.59830880827012,8,1,22,0
CUST-1761,49,43.020693201647674,2,0,27,0
CUST-1762,33,32.79514458317794,2,2,26,1
CUST-1763,21,144.37365640561546,6,1,17,1
CUST-1764,22,97.91676425548152,8,3,22,0
CUST-1765,48,114.72531695075834,5,2,28,0
CUST-1766,37,60.997286624595276,1,3,19,1
CUST-1767,15,71.10912683422197,0,0,27,0
CUST-1768,35,50.80011920657405,1,3,16,1
CUST-1769,71,32.605537225505216,0,2,20,0
CUST-1770,32,43.27411286740589,9,1,25,1
CUST-1771,11,123.67682588854316,9,1,19,1
CUST-1772,10,108.08095467389086,8,2,1,1
CUST-1773,57,91.100753878112,9,1,19,0
CUST-1774,25,81.76168347267985,7,3,7,1
CUST-1775,2,139.91645687529618,6,1,29,0
CUST-1776,64,29.455543211226892,2,1,23,0
CUST-1777,35,56.47810572092908,7,3,11,0
CUST-1778,7,65.49192096419283,1,3,5,1
CUST-1779,18,121.71535558766242,1,3,30,1
CUST-1780,67,149.02690062105628,9,0,17,0
CUST-1781,42,51.2871669184299,2,3,11,0
CUST-1782,39,133.6599534378205,6,3,24,1
CUST-1783,41,127.98095885613287,0,0,26,0
CUST-1784,24,49.20546169342966,7,1,8,0
CUST-1785,60,71.91323542589893,6,3,10,0
CUST-1786,46,73.25747300802749,3,2,12,0
CUST-1787,19,147.16868690845257,4,3,10,0
CUST-1788,68,43.515947179256784,9,3,13,1
CUST-1789,42,123.89053624362167,0,0,26,0
CUST-1790,32,63.44505284250429,3,2,18,1
CUST-1791,39,115.01314495090085,0,1,10,0
CUST-1792,36,74.60143055843616,0,1,19,0
CUST-1793,36,95.1867692051502,9,2,20,1
CUST-1794,3,128.23953053239705,0,3,17,1
CUST-1795,8,124.54152344790494,6,0,20,0
CUST-1796,70,132.63501386016102,6,2,16,0
CUST-1797,41,27.750252294805673,3,2,5,0
CUST-1798,68,109.96657189516682,1,1,3,0
CUST-1799,13,38.19835897382917,2,0,30,0
CUST-1800,49,74.05641384239343,7,2,27,1
CUST-1801,60,91.3164939571095,7,0,15,0
CUST-1802,2,72.356133017088,5,3,26,1
CUST-1803,60,87.54951785439097,9,1,2,0
CUST-1804,5,149.5484201438205,8,3,13,1
CUST-1805,44,37.57825078267111,8,0,22,0
CUST-1806,27,107.80928589373532,3,3,8,0
CUST-1807,32,71.48012563012998,0,1,23,0
CUST-1808,21,37.291273857952746,0,0,27,0
CUST-1809,8,40.635779238660234,9,2,30,1
CUST-1810,50,143.4055038119302,4,3,17,1
CUST-1811,67,134.34819457252905,1,1,4,0
CUST-1812,44,137.91545485395284,5,2,19,0
CUST-1813,58,148.89926085756025,6,1,22,0
CUST-1814,3,47.081000701107335,0,0,25,0
CUST-1815,70,66.20711385732803,5,0,9,1
CUST-1816,2,106.99847389023267,7,3,23,0
CUST-1817,44,82.89433018188414,4,1,15,0
CUST-1818,2,74.39063933918337,6,1,28,1
CUST-1819,35,66.51546241362709,9,1,9,0
CUST-1820,30,97.19148215264879,5,0,24,0
CUST-1821,8,94.82714572321066,3,3,21,1
CUST-1822,22,40.98951842835121,6,1,9,0
CUST-1823,44,81.32617887739707,9,1,14,0
CUST-1824,58,91.95133090728048,8,2,23,0
CUST-1825,36,94.13730203508076,9,1,21,0
CUST-1826,69,47.31393507860574,9,3,16,1
CUST-1827,31,116.49528099279728,6,2,24,1
CUST-1828,47,23.27588232673905,4,2,23,0
CUST-1829,55,66.12814122061116,6,2,25,0
CUST-1830,62,121.42764430963236,2,0,26,0
CUST-1831,30,93.30607973720231,1,2,17,1
CUST-1832,55,53.951116226411834,4,1,13,0
CUST-1833,16,110.3439055145962,3,0,9,1
CUST-1834,12,93.76082274028954,4,0,15,0
CUST-1835,17,123.51166922933034,7,0,7,0
CUST-1836,16,115.55327420467704,3,0,1,0
CUST-1837,12,99.3140298647105,8,0,1,0
CUST-1838,8,83.46309779040583,6,0,5,1
CUST-1839,3,37.313676336778045,9,0,24,0
CUST-1840,16,53.97329232509989,6,2,9,1
CUST-1841,30,74.4829314792211,7,3,12,0
CUST-1842,23,97.90890731083053,5,1,6,1
CUST-1843,5,86.78202117798962,7,1,28,0
CUST-1844,65,57.46398837473883,2,2,13,1
CUST-1845,30,20.84036651266237,9,2,26,1
CUST-1846,21,84.51109884710581,9,0,28,0
CUST-1847,70,57.1313785130916,0,3,8,0
CUST-1848,22,115.49907909236956,5,0,15,0
CUST-1849,32,23.113014485162854,0,2,6,1
CUST-1850,33,96.02761546975282,8,0,27,0
CUST-1851,16,142.3916508757885,1,1,6,0
CUST-1852,38,42.67320472449494,1,1,4,0
CUST-1853,14,81.31443379757741,6,0,11,0
CUST-1854,36,31.884858936227964,1,3,21,1
CUST-1855,23,101.33864859397583,9,0,30,0
CUST-1856,66,91.56911847750932,7,0,18,0
CUST-1857,2,72.9575181476682,5,3,3,1
CUST-1858,65,87.77901279158635,6,3,3,1
CUST-1859,67,136.55470560097132,6,3,30,1
CUST-1860,52,45.518259300438714,5,1,12,0
CUST-1861,62,22.93338652169514,9,0,27,1
CUST-1862,23,132.01643501088313,8,2,21,1
CUST-1863,26,95.02522071042785,8,3,30,0
CUST-1864,68,135.7855992100395,6,3,21,1
CUST-1865,55,97.60287904371243,8,0,6,1
CUST-1866,6,125.32094169476132,9,2,21,0
CUST-1867,35,75.85753723616924,2,0,28,0
CUST-1868,22,117.48179106747494,2,0,6,0
CUST-1869,43,138.69539069568128,0,3,8,1
CUST-1870,15,94.37598528388682,4,3,15,0
CUST-1871,60,43.50206957310934,3,1,18,0
CUST-1872,12,54.94368995392576,1,2,20,0
CUST-1873,49,45.823794996662755,8,2,29,1
CUST-1874,42,52.09141358744528,2,3,16,0
CUST-1875,38,59.83400841563473,7,3,6,0
CUST-1876,45,92.1673922779145,5,3,28,0
CUST-1877,35,96.43891183029825,4,2,21,0
CUST-1878,30,75.44496714144195,0,1,17,0
CUST-1879,30,100.00470137670861,3,2,9,1
CUST-1880,6,30.604740329477572,2,3,19,1
CUST-1881,67,31.412470817560795,0,3,18,1
CUST-1882,7,42.337829846495595,4,1,25,0
CUST-1883,52,87.35007474524481,5,0,23,0
CUST-1884,14,47.81930823078076,1,0,5,0
CUST-1885,15,56.82697245403505,2,2,28,0
CUST-1886,21,72.04066870248923,5,0,6,0
CUST-1887,35,125.54259612134938,3,0,12,0
CUST-1888,66,21.802077668671814,8,2,11,0
CUST-1889,2,104.41924663076091,4,3,16,0
CUST-1890,35,106.9539490352891,3,0,20,0
CUST-1891,20,123.82525144636276,1,3,17,0
CUST-1892,10,141.25788207784072,5,2,20,0
CUST-1893,25,22.617920363407677,9,3,9,1
CUST-1894,66,39.991881716718105,1,3,1,1
CUST-1895,25,135.2022682272791,6,2,26,0
CUST-1896,54,79.607413084312,2,3,3,0
CUST-1897,33,93.39678306135026,8,0,21,0
CUST-1898,36,106.19353648400916,4,0,23,0
CUST-1899,14,108.27865858443286,7,0,9,0
CUST-1900,65,141.12625243114607,5,0,22,0
CUST-1901,54,149.60342426351704,9,3,19,1
CUST-1902,52,113.62046992102223,7,0,13,0
CUST-1903,3,57.338757196669604,2,3,23,0
CUST-1904,41,134.36781229826465,2,1,14,0
CUST-1905,6,26.39871889029901,4,3,20,0
CUST-1906,25,50.04051087368451,9,0,19,0
CUST-1907,13,136.66014327028293,2,1,30,1
CUST-1908,8,53.30489687711614,7,2,23,1
CUST-1909,21,48.6846377508273,9,3,27,0
CUST-1910,68,37.956288108232144,7,0,27,0
CUST-1911,25,131.68452849409914,1,0,7,1
CUST-1912,68,85.00757369484127,3,0,4,0
CUST-1913,45,107.73611639704012,9,2,12,0
CUST-1914,60,51.07862992975386,0,1,23,0
CUST-1915,12,118.54525473145814,3,1,27,0
CUST-1916,32,118.8007208450728,3,0,14,0
CUST-1917,13,60.63774323807902,9,3,2,0
CUST-1918,31,73.38874229133677,8,0,1,0
CUST-1919,20,47.25973606592611,2,0,28,0
CUST-1920,18,146.95293303197755,1,3,18,0
CUST-1921,60,103.92833501759351,8,0,20,0
CUST-1922,63,141.490704493017,8,2,8,0
CUST-1923,6,59.44012067178731,0,0,3,0
CUST-1924,32,121.64581868959567,5,2,26,0
CUST-1925,43,119.56162370501646,9,0,6,0
CUST-1926,2,109.9152347426504,7,1,22,0
CUST-1927,60,145.53306678468405,2,3,13,1
CUST-1928,23,71.16219369382102,8,1,9,1
CUST-1929,31,36.99325206666845,1,0,9,0
CUST-1930,5,107.3221517017279,5,0,20,0
CUST-1931,34,114.8102740620368,0,2,9,0
CUST-1932,10,94.7578745496459,6,0,15,0
CUST-1933,2,46.88632610734152,2,0,13,1
CUST-1934,11,85.5792724170162,6,0,22,0
CUST-1935,50,60.584665753986826,3,1,16,0
CUST-1936,31,75.57064866166958,8,2,2,0
CUST-1937,56,103.87841485980631,4,1,26,0
CUST-1938,9,116.87791654980849,2,2,14,1
CUST-1939,21,50.18920981717461,7,1,27,0
CUST-1940,28,72.69229688410394,5,0,6,0
CUST-1941,62,54.99100422891179,1,1,2,0
CUST-1942,7,45.82210980204299,2,1,8,1
CUST-1943,16,121.84033859945899,7,2,4,1
CUST-1944,4,138.20285027680902,9,2,21,1
CUST-1945,4,68.13018413899498,6,1,24,0
CUST-1946,40,117.66626016858969,9,2,14,1
CUST-1947,17,136.60938761737344,5,2,11,1
CUST-1948,52,129.9961473689301,0,2,24,0
CUST-1949,52,43.76574051009936,8,3,28,0
CUST-1950,36,144.31794459673696,2,2,14,0
CUST-1951,38,68.96793725583012,4,3,12,0
CUST-1952,50,64.10128595259872,6,3,16,0
CUST-1953,63,28.116072546111443,6,2,6,0
CUST-1954,63,83.20257503363479,2,1,20,0
CUST-1955,62,34.17177003332073,3,2,1,0
CUST-1956,7,52.31017672056538,9,0,12,0
CUST-1957,27,61.20254082974658,6,1,7,0
CUST-1958,14,125.14742205391893,7,3,8,1
CUST-1959,71,133.81352455146654,1,3,9,0
CUST-1960,5,59.32062126999106,8,1,2,0
CUST-1961,55,131.6307557617946,6,1,17,0
CUST-1962,2,131.44002185807284,7,2,20,0
CUST-1963,62,119.40462355003356,5,3,13,0
CUST-1964,21,39.0703648219736,5,0,5,0
CUST-1965,21,109.74197009709476,8,2,10,1
CUST-1966,10,142.85312839547396,3,1,12,0
CUST-1967,58,108.73026223973042,4,3,17,1
CUST-1968,39,63.110190384018416,8,1,21,0
CUST-1969,5,85.07531126600807,0,1,6,0
CUST-1970,65,103.94425563563698,3,1,3,0
CUST-1971,13,86.37415313470547,6,2,28,1
CUST-1972,53,35.59388242502608,8,0,15,0
CUST-1973,45,60.56832580476269,9,0,7,0
CUST-1974,32,124.31148397197222,5,3,30,0
CUST-1975,36,131.98434599241727,7,1,6,0
CUST-1976,60,37.849004253024134,8,0,4,0
CUST-1977,11,143.8102778118342,9,1,19,1
CUST-1978,63,62.74694032031921,3,3,5,0
CUST-1979,21,106.10078603499359,0,1,3,0
CUST-1980,52,117.73726897436855,7,0,26,0
CUST-1981,55,125.55301050292485,1,1,25,0
CUST-1982,26,142.94746128937092,0,0,9,0
CUST-1983,68,60.67954124374694,6,3,6,1
CUST-1984,34,131.60583909170208,9,1,13,0
CUST-1985,52,37.119297446706916,8,0,27,0
CUST-1986,52,111.65531782596706,8,3,22,0
CUST-1987,29,116.45710483681816,2,1,28,0
CUST-1988,38,108.10402135617166,5,3,30,0
CUST-1989,42,52.80091569756989,6,0,20,0
CUST-1990,21,133.49560911197642,9,1,4,0
CUST-1991,42,41.95160023815135,8,1,2,0
CUST-1992,13,26.97252289770801,1,1,26,0
CUST-1993,64,113.27044877954859,7,3,4,0
CUST-1994,17,81.81184298025538,6,3,8,0
CUST-1995,9,130.38274259462787,3,0,13,0
CUST-1996,41,69.84162833757367,1,2,10,0
CUST-1997,1,41.87621650600266,7,1,18,1
CUST-1998,2,128.73748502108305,4,1,9,0
CUST-1999,60,91.35825211320932,5,0,30,0
CUST-2000,48,44.595453010746134,6,1,1,0
CUST-2001,29,113.64991981623795,9,3,13,0
CUST-2002,10,86.44477300363506,0,3,18,0
CUST-2003,58,98.56068769124158,7,1,15,0
CUST-2004,60,79.91678396685565,3,1,2,0
CUST-2005,21,127.73216789634083,8,3,11,0
CUST-2006,28,127.84315303879649,0,1,29,0
CUST-2007,34,112.2205468371702,1,3,14,0
CUST-2008,8,33.70217906154009,5,2,22,1
CUST-2009,59,129.05100204752895,9,2,15,0
CUST-2010,49,107.23168746927827,0,1,14,0
CUST-2011,17,110.61314158055893,3,1,16,0
CUST-2012,60,67.18776925250332,7,1,23,0
CUST-2013,45,134.30634230041088,9,3,29,0
CUST-2014,69,114.29830803053147,4,2,15,0
CUST-2015,32,34.63676064879528,8,2,19,0
CUST-2016,44,73.01114447280115,5,0,27,0
CUST-2017,65,135.22944705481842,0,0,9,1
CUST-2018,8,26.13557122065927,5,1,5,0
CUST-2019,43,144.98416055346644,5,3,5,0
CUST-2020,1,108.29113388154316,5,1,11,0
CUST-2021,51,102.07887709363897,7,2,28,0
CUST-2022,24,55.17270334343888,5,1,20,0
CUST-2023,24,52.342932536093016,4,1,25,0
CUST-2024,17,142.4675685335174,1,2,24,0
CUST-2025,5,58.77541905043596,3,2,28,0
CUST-2026,20,120.81568857346991,9,2,4,1
CUST-2027,21,71.10583376692028,4,2,20,0
CUST-2028,58,38.10302920201151,9,0,18,0
CUST-2029,31,21.392988700396664,3,3,25,0
CUST-2030,11,90.75345381198261,1,3,3,1
CUST-2031,52,146.85124641136125,6,2,4,1
CUST-2032,15,67.98770519519658,9,3,14,0
CUST-2033,7,66.43500341909584,9,3,7,1
CUST-2034,28,64.73191032042747,1,3,26,0
CUST-2035,51,87.67069884963159,0,3,8,1
CUST-2036,58,77.28643484515817,4,2,24,0
CUST-2037,5,134.3889014745119,0,1,16,0
CUST-2038,5,85.71770292405374,0,1,20,0
CUST-2039,8,86.00851896451394,0,1,15,0
CUST-2040,64,37.98830731367236,5,0,7,0
CUST-2041,10,147.75614031835016,8,3,26,1
CUST-2042,38,52.49647581294786,9,2,17,0
CUST-2043,8,29.53732876974835,0,2,22,0
CUST-2044,25,106.20901236677715,4,0,22,0
CUST-2045,66,97.39762812039345,8,2,22,0
CUST-2046,50,73.96893501905694,8,1,12,1
CUST-2047,67,74.88499040448815,0,0,18,0
CUST-2048,49,122.05830973603605,7,2,24,1
CUST-2049,36,45.44264321295438,0,0,14,0
CUST-2050,68,126.63293146283567,7,0,15,0
CUST-2051,41,104.33712480635236,0,2,15,0
CUST-2052,62,74.46607059133817,4,1,5,0
CUST-2053,10,79.54372015590292,7,2,16,0
CUST-2054,21,53.36413693419245,5,3,5,0
CUST-2055,36,117.77486325060673,8,3,2,0
CUST-2056,12,86.6737164996848,0,2,20,0
CUST-2057,2,61.711090557479665,8,1,28,0
CUST-2058,13,97.48651504892354,0,3,25,0
CUST-2059,53,149.44547876667198,9,3,9,1
CUST-2060,32,76.584096355352,9,2,22,0
CUST-2061,16,139.68988210122055,2,2,27,0
CUST-2062,32,64.8521891901936,0,2,9,1
CUST-2063,32,27.115251900248165,2,0,4,0
CUST-2064,11,46.551473827895755,1,0,15,0
CUST-2065,10,74.43036863259894,1,0,11,0
CUST-2066,15,48.55254071729397,8,2,1,0
CUST-2067,17,20.02951496837322,7,1,18,0
CUST-2068,40,138.95019990717856,0,3,29,1
CUST-2069,18,129.70432346002076,3,0,1,0
CUST-2070,55,116.49799009330313,0,1,8,0
CUST-2071,25,41.81589743398372,0,2,25,0
CUST-2072,59,35.64726490729819,3,0,16,0
CUST-2073,22,28.78861743140981,1,2,26,0
CUST-2074,30,114.12379454047976,2,1,28,0
CUST-2075,44,140.74503488942509,8,0,22,0
CUST-2076,32,75.96965671869481,1,0,18,0
CUST-2077,51,35.488287359486264,3,0,22,0
CUST-2078,46,86.61106669517386,0,0,9,0
CUST-2079,21,65.34814796962192,1,1,12,0
CUST-2080,32,68.7272401654997,4,0,19,0
CUST-2081,39,100.77298114024195,9,3,25,1
CUST-2082,12,113.43335472408631,0,3,18,1
CUST-2083,47,34.37846785351091,6,2,27,0
CUST-2084,18,24.62673000484193,3,0,5,0
CUST-2085,21,149.26293934914293,5,3,27,0
CUST-2086,13,50.254685359021735,7,3,2,1
CUST-2087,21,26.99796823809968,5,3,7,1
CUST-2088,8,44.683792782469595,1,1,27,0
CUST-2089,46,25.064520025300347,0,0,10,0
CUST-2090,7,70.93541630023232,7,1,15,0
CUST-2091,23,124.31223197867216,7,1,25,1
CUST-2092,22,64.36177846850367,8,3,7,1
CUST-2093,22,77.74384289418765,5,3,28,1
CUST-2094,29,107.82628056376704,0,2,5,1
CUST-2095,13,86.15622910908442,8,0,15,0
CUST-2096,2,131.98793918277215,2,0,20,0
CUST-2097,29,132.58463775594834,5,3,28,1
CUST-2098,52,21.288390413849974,9,3,20,1
CUST-2099,27,121.14601984281589,9,0,15,0
CUST-2100,50,79.8953680314176,8,2,10,0
CUST-2101,23,148.5492703694762,2,3,24,0
CUST-2102,44,82.82016986380657,4,2,26,0
CUST-2103,22,148.29647290047868,4,1,29,0
CUST-2104,43,118.09401695674576,9,3,26,1
CUST-2105,37,52.318634999729824,6,1,14,0
CUST-2106,61,89.9913473073045,3,3,26,0
CUST-2107,56,148.97763313221574,3,1,26,0
CUST-2108,3,131.47897900775007,6,3,10,1
CUST-2109,63,32.657696192858744,8,2,17,1
CUST-2110,19,111.8283595852995,3,2,21,0
CUST-2111,23,64.92534616320569,3,2,14,0
CUST-2112,29,20.907694044445254,5,1,2,0
CUST-2113,30,72.45252597350995,5,2,16,0
CUST-2114,39,50.51807482424627,6,1,13,0
CUST-2115,25,126.4530051676613,0,3,27,0
CUST-2116,8,63.85297914994951,2,1,9,0
CUST-2117,58,127.57808021399622,8,3,7,1
CUST-2118,16,20.07773204852339,5,0,16,0
CUST-2119,1,60.01648950339549,5,0,10,0
CUST-2120,5,51.351477860009055,4,0,24,0
CUST-2121,3,50.36375693891942,2,1,22,0
CUST-2122,65,28.86426056951015,4,0,9,0
CUST-2123,4,44.32615515336522,0,0,22,0
CUST-2124,64,92.22144408513059,2,0,23,0
CUST-2125,10,57.876939468906784,3,3,7,1
CUST-2126,21,74.26132170278923,4,2,16,1
CUST-2127,46,68.9926944451345,9,1,9,1
CUST-2128,27,133.8676402499863,8,0,27,0
CUST-2129,66,137.68886987136702,3,3,24,0
CUST-2130,41,84.0844063152618,2,2,29,0
CUST-2131,13,62.92027354102857,9,2,17,1
CUST-2132,9,33.88409152030727,0,2,20,0
CUST-2133,36,143.94237431967235,9,3,7,0
CUST-2134,58,27.829502837038667,5,0,11,0
CUST-2135,54,58.69453608387646,6,2,8,1
CUST-2136,12,58.74860615210054,9,3,7,1
CUST-2137,14,61.652167198227936,7,3,28,1
CUST-2138,34,41.3572896254132,0,1,19,0
CUST-2139,53,121.81098602008063,3,3,20,0
CUST-2140,20,35.9247220555786,4,2,12,0
CUST-2141,16,102.53786568991116,1,2,7,0
CUST-2142,70,36.09998347175627,0,3,8,0
CUST-2143,56,29.169632887084354,7,2,7,1
CUST-2144,58,138.22583547916395,5,3,6,1
CUST-2145,4,44.71673962143174,4,2,25,1
CUST-2146,4,126.76252009276156,8,1,9,0
CUST-2147,20,90.80201324392766,1,0,27,0
CUST-2148,10,30.121347549140047,9,1,13,0
CUST-2149,24,144.20826488694877,7,1,7,1
CUST-2150,26,52.104951708946025,9,0,8,0
CUST-2151,37,131.75389489583884,8,2,22,0
CUST-2152,54,41.945300751993344,0,0,17,0
CUST-2153,21,131.01257467844087,6,3,17,1
CUST-2154,38,21.719745677688216,7,0,16,0
CUST-2155,46,86.53145935403249,2,1,22,0
CUST-2156,4,120.02753532480239,3,0,2,1
CUST-2157,60,141.52341727406184,2,2,30,0
CUST-2158,57,138.19627770684332,6,1,8,0
CUST-2159,45,126.55123304119384,8,3,17,0
CUST-2160,20,135.46487545596955,2,2,13,0
CUST-2161,17,45.89855915881995,5,1,18,0
CUST-2162,71,56.94395844252474,7,3,24,1
CUST-2163,4,57.56590823973761,5,2,28,0
CUST-2164,14,69.01701103022084,1,3,22,0
CUST-2165,3,71.13168715007453,6,0,28,0
CUST-2166,58,90.79219220510781,1,0,10,0
CUST-2167,55,40.78436923763738,1,3,2,1
CUST-2168,4,109.86206629217861,1,0,2,0
CUST-2169,24,41.78365010958584,0,3,27,0
CUST-2170,34,60.34010267359118,0,2,14,0
CUST-2171,30,85.43486697880003,6,1,16,0
CUST-2172,19,123.53727299805205,4,3,7,0
CUST-2173,31,116.13100032103455,2,1,21,0
CUST-2174,60,103.9194663333679,0,1,21,0
CUST-2175,60,40.25052387542212,9,3,24,0
CUST-2176,19,91.1158949300251,5,0,12,0
CUST-2177,49,31.368045233985107,0,2,28,1
CUST-2178,63,69.0572129835646,8,1,23,0
CUST-2179,22,73.7571489376947,1,2,28,1
CUST-2180,24,25.175487127947996,0,1,14,0
CUST-2181,30,55.618452931096336,6,3,25,0
CUST-2182,58,144.23443074464362,5,0,4,0
CUST-2183,31,143.97223901785964,5,2,26,0
CUST-2184,64,65.80251705283011,4,1,4,0
CUST-2185,19,25.603014163282126,3,3,18,0
CUST-2186,48,43.2823421126636,3,3,3,0
CUST-2187,45,70.98831314636021,2,1,1,0
CUST-2188,55,143.21136073599988,9,1,17,1
CUST-2189,55,38.35587825983404,7,1,7,0
CUST-2190,18,119.25705967686758,6,0,30,0
CUST-2191,63,34.12873011870997,8,1,16,0
CUST-2192,47,147.563485060866,0,1,30,0
CUST-2193,57,69.61014488418755,6,0,5,0
CUST-2194,45,120.78049005687728,9,3,19,1
CUST-2195,33,64.53684076544714,3,1,7,1
CUST-2196,17,101.59695403064514,6,2,14,1
CUST-2197,70,44.96209101620477,0,3,2,0
CUST-2198,4,38.98273250860513,4,2,3,1
CUST-2199,20,141.9483381438571,2,1,17,0
CUST-2200,47,139.29414612757637,4,0,16,0
CUST-2201,15,135.3709622276747,3,0,8,0
CUST-2202,70,101.30634852165716,1,0,18,0
CUST-2203,47,125.07486745811617,3,1,15,0
CUST-2204,9,28.974801798478737,2,1,7,0
CUST-2205,16,63.52257544578829,0,2,27,0
CUST-2206,69,60.78140621843031,9,0,9,0
CUST-2207,61,102.63389185383973,7,1,6,0
CUST-2208,10,66.27451055118327,4,3,18,0
CUST-2209,50,39.30588161367851,3,1,18,0
CUST-2210,3,97.54071980376068,9,1,25,0
CUST-2211,70,125.86990968698059,4,3,26,1
CUST-2212,51,69.67605427979652,3,0,24,0
CUST-2213,19,37.194932962802625,2,3,14,0
CUST-2214,42,45.569465650667,4,0,14,0
CUST-2215,35,50.87282967201992,3,3,14,0
CUST-2216,46,58.98668708928971,0,2,25,1
CUST-2217,26,103.56335916582019,2,0,4,1
CUST-2218,69,98.12291298990347,9,1,4,0
CUST-2219,64,110.4903820037151,9,2,15,0
CUST-2220,37,67.12525798909671,7,0,15,0
CUST-2221,49,127.11969474439718,6,0,18,0
CUST-2222,21,46.531395950248836,1,0,14,0
CUST-2223,64,80.97529717736,0,3,26,0
CUST-2224,5,124.12203380038594,2,0,1,0
CUST-2225,70,43.4206242052405,4,1,10,0
CUST-2226,4,34.28220478630178,9,0,29,1
CUST-2227,39,134.87891579943866,0,1,20,0
CUST-2228,35,64.58085615869547,2,1,10,0
CUST-2229,1,108.90311623817416,2,1,10,0
CUST-2230,24,23.295318554312004,4,2,27,0
CUST-2231,57,109.70609549322845,2,1,24,0
CUST-2232,70,61.093170501106165,8,3,2,1
CUST-2233,41,27.246310966367425,0,0,29,0
CUST-2234,54,99.27565900125522,3,3,28,0
CUST-2235,46,51.304496089512526,9,2,27,1
CUST-2236,60,70.2849414667444,9,0,8,1
CUST-2237,60,30.475505597246766,3,1,1,0
CUST-2238,57,39.13122264234289,0,0,1,0
CUST-2239,31,58.73704061445969,1,2,4,0
CUST-2240,24,31.668735072820425,0,2,7,1
CUST-2241,36,138.40741440922096,5,3,9,1
CUST-2242,30,20.786115613917193,2,0,16,0
CUST-2243,24,82.90182845236049,6,0,5,0
CUST-2244,30,36.02216955723169,4,0,2,0
CUST-2245,7,59.998281632133306,8,3,28,0
CUST-2246,35,140.38774277637452,6,2,23,0
CUST-2247,55,41.020291925618295,3,1,11,0
CUST-2248,14,145.55820156338325,4,0,18,0
CUST-2249,10,46.75326900862483,4,3,25,0
CUST-2250,16,116.40359410068784,4,3,25,0
CUST-2251,54,91.06804443665052,9,1,19,0
CUST-2252,70,134.9822345875787,8,2,13,1
CUST-2253,44,92.01912321540702,9,0,24,0
CUST-2254,45,89.49269849032012,2,0,11,0
CUST-2255,56,45.40954004789199,5,3,20,0
CUST-2256,57,41.609817066715635,7,2,19,0
CUST-2257,21,139.14358964501685,8,0,17,0
CUST-2258,68,62.61896585050443,6,1,5,0
CUST-2259,50,68.37069314517647,2,2,13,1
CUST-2260,33,118.77707559569049,0,2,30,0
CUST-2261,7,64.04705271496496,3,3,27,0
CUST-2262,70,143.76811806307035,5,3,20,0
CUST-2263,15,115.93060996984404,2,0,1,0
CUST-2264,32,97.6658015345446,0,3,10,0
CUST-2265,20,134.5163708708178,5,2,8,0
CUST-2266,15,26.448768085432757,0,0,24,0
CUST-2267,48,53.418149984597136,8,0,29,0
CUST-2268,71,80.45472344871828,0,2,8,1
CUST-2269,21,49.50721013129773,5,0,19,0
CUST-2270,42,116.70767434927976,0,1,6,0
CUST-2271,26,139.49704403698428,6,1,12,0
